"Subj","File","Word","Consonant","MinIntensity","Vowel","MaxIntensity","IntensityDifference","test_perc","test_cefr","Context"
"1926","fps100715","fps100715_t1.wav","CIUDAD","d",49.3970982301244,"a",61.9966572471201,12.5995590169957,33.8461538461538,"A2","medial"
"1927","fps100715","fps100715_t1.wav","CIUDAD","d",30.2357155375101,"sp",35.1387126330035,4.90299709549337,33.8461538461538,"A2","final"
"1928","fps100715","fps100715_t1.wav","PARTIDO","d",59.3561004318723,"o",60.6184184530761,1.26231802120385,33.8461538461538,"A2","medial"
"1929","fps100715","fps100715_t1.wav","DE","d",56.6033473139857,"e",61.3723754299215,4.76902811593576,33.8461538461538,"A2","initial"
"1930","fps100715","fps100715_t1.wav","CLUB","b",37.835243300875,"sp",32.5244085789714,-5.31083472190357,33.8461538461538,"A2","final"
"1931","fps100715","fps100715_t1.wav","AMADO","d",51.0804485899216,"o",52.2884986036036,1.20805001368199,33.8461538461538,"A2","medial"
"1932","fps100715","fps100715_t1.wav","DESPUÉS","d",53.5632946931627,"e",63.669506039344,10.1062113461813,33.8461538461538,"A2","initial"
"1933","fps100715","fps100715_t1.wav","DE","d",34.144151809464,"e",63.698294066444,29.5541422569799,33.8461538461538,"A2","initial"
"1934","fps100715","fps100715_t1.wav","GRITAR","g",62.9291787493608,"r",64.7805745597648,1.85139581040404,33.8461538461538,"A2","initial"
"1935","fps100715","fps100715_t1.wav","ÍBAMOS","b",56.4870566493676,"a",68.9949894532442,12.5079328038767,33.8461538461538,"A2","medial"
"1938","fps100715","fps100715_t1.wav","BATIDO","b",31.8743128975846,"a",60.8925803403747,29.0182674427901,33.8461538461538,"A2","initial"
"1939","fps100715","fps100715_t1.wav","BATIDO","d",64.1901862220847,"o",64.5354103417123,0.345224119627545,33.8461538461538,"A2","medial"
"1940","fps100715","fps100715_t1.wav","DE","d",49.8178604746149,"e",60.8757527195692,11.0578922449544,33.8461538461538,"A2","initial"
"1942","fps100715","fps100715_t1.wav","DE","d",32.1722790638609,"e",58.8085957258097,26.6363166619488,33.8461538461538,"A2","initial"
"1943","fps100715","fps100715_t1.wav","GALLETAS","g",30.7641708695069,"a",58.556109136376,27.7919382668691,33.8461538461538,"A2","initial"
"1944","fps100715","fps100715_t1.wav","GANABA","g",61.0276985887132,"a",61.1873627108689,0.159664122155725,33.8461538461538,"A2","initial"
"1945","fps100715","fps100715_t1.wav","GANABA","b",51.8180687091977,"a",66.0159167447803,14.1978480355827,33.8461538461538,"A2","medial"
"1946","fps100715","fps100715_t1.wav","PERDÍA","d",24.4686578201411,"i",57.3094698105246,32.8408119903835,33.8461538461538,"A2","medial"
"1947","fps100715","fps100715_t1.wav","DICE","d",31.8549959901386,"i",62.1416014716103,30.2866054814717,33.8461538461538,"A2","initial"
"1949","fps100715","fps100715_t1.wav","JUGABA","g",59.8279203295123,"a",63.7254270815571,3.89750675204483,33.8461538461538,"A2","medial"
"1950","fps100715","fps100715_t1.wav","JUGABA","b",59.0428813316672,"a",60.2409042891629,1.19802295749562,33.8461538461538,"A2","medial"
"1951","fps100715","fps100715_t1.wav","DELANTERO","d",60.2805471290937,"e",60.6942857391331,0.413738610039388,33.8461538461538,"A2","initial"
"1952","fps100715","fps100715_t1.wav","ANOTABA","b",51.6339898448303,"a",62.4349172982418,10.8009274534115,33.8461538461538,"A2","medial"
"1953","fps100715","fps100715_t1.wav","GOLES","g",57.9679638000493,"o",59.9970107771339,2.02904697708458,33.8461538461538,"A2","initial"
"1954","fps100715","fps100715_t1.wav","GUSTA","g",33.3654012315143,"u",59.4845471047602,26.1191458732459,33.8461538461538,"A2","initial"
"1960","fps100715","fps100715_t1.wav","GUSTAN","g",35.3589648137667,"u",60.3721051787775,25.0131403650108,33.8461538461538,"A2","initial"
"1961","fps100715","fps100715_t1.wav","DEPORTES","d",38.397037293009,"e",57.1307779925341,18.7337406995251,33.8461538461538,"A2","initial"
"1962","fps100715","fps100715_t1.wav","BOXEO","b",18.8638286409996,"o",58.2894970367339,39.4256683957342,33.8461538461538,"A2","initial"
"1963","fps100715","fps100715_t1.wav","ABUELA","b",42.0099785097397,"u",64.2075238058344,22.1975452960948,33.8461538461538,"A2","medial"
"1964","fps100715","fps100715_t1.wav","ABUELO","b",51.5780631081977,"u",64.6739577528063,13.0958946446086,33.8461538461538,"A2","medial"
"1965","fps100715","fps100715_t1.wav","DICE","d",61.264921275524,"i",61.4545985398087,0.189677264284647,33.8461538461538,"A2","initial"
"1966","fps100715","fps100715_t1.wav","ORGULLOSO","g",24.4478290211605,"u",60.0342958949337,35.5864668737733,33.8461538461538,"A2","medial"
"1967","fps100715","fps100715_t1.wav","DE","d",25.9099717668836,"e",61.134994524021,35.2250227571373,33.8461538461538,"A2","initial"
"1968","fps100715","fps100715_t1.wav","DISFRUTEN","d",27.1018290897293,"i",56.5922327477045,29.4904036579751,33.8461538461538,"A2","initial"
"1969","fps100715","fps100715_t1.wav","DEPORTE","d",56.0705772911851,"e",56.3796711996292,0.309093908444162,33.8461538461538,"A2","initial"
"1970","fps100715","fps100715_t1.wav","DICE","d",48.7821418396813,"i",62.9608315045556,14.1786896648743,33.8461538461538,"A2","initial"
"1971","fps100715","fps100715_t2.wav","HABITANTES","b",47.0569424522387,"i",60.6529565703214,13.5960141180826,33.8461538461538,"A2","medial"
"1972","fps100715","fps100715_t2.wav","DE","d",24.764228820405,"e",63.2597908961169,38.4955620757119,33.8461538461538,"A2","initial"
"1973","fps100715","fps100715_t2.wav","IBÉRICA","b",28.8436999981942,"e",60.3856400372165,31.5419400390223,33.8461538461538,"A2","medial"
"1974","fps100715","fps100715_t2.wav","TRIBUS","b",29.1489541079609,"u",62.6113510585297,33.4623969505688,33.8461538461538,"A2","medial"
"1975","fps100715","fps100715_t2.wav","CELTÍBERAS","b",29.3937367078535,"e",58.8054581802107,29.4117214723571,33.8461538461538,"A2","medial"
"1976","fps100715","fps100715_t2.wav","DE","d",60.0562033925073,"e",62.578124320727,2.52192092821969,33.8461538461538,"A2","initial"
"1977","fps100715","fps100715_t2.wav","BIEN","b",54.544628082865,"i",60.2310462769246,5.68641819405967,33.8461538461538,"A2","initial"
"1978","fps100715","fps100715_t2.wav","CONOCIDO","d",41.6149420314805,"o",53.4563612179567,11.8414191864763,33.8461538461538,"A2","medial"
"1979","fps100715","fps100715_t2.wav","SIGLO","g",24.679250052966,"l",60.4314265811241,35.7521765281581,33.8461538461538,"A2","medial"
"1980","fps100715","fps100715_t2.wav","DE","d",44.495916192477,"e",60.8320421964073,16.3361260039303,33.8461538461538,"A2","initial"
"1981","fps100715","fps100715_t2.wav","LLEGARON","g",52.8740430074178,"a",67.4693912305098,14.595348223092,33.8461538461538,"A2","medial"
"1983","fps100715","fps100715_t2.wav","ESTABLECIERON","b",35.8844646169257,"l",62.4340080616572,26.5495434447315,33.8461538461538,"A2","medial"
"1985","fps100715","fps100715_t2.wav","DE","d",47.454970780777,"e",63.1386066925575,15.6836359117804,33.8461538461538,"A2","initial"
"1986","fps100715","fps100715_t2.wav","GOBIERNO","g",37.9311002025653,"o",58.9820997134887,21.0509995109234,33.8461538461538,"A2","initial"
"1987","fps100715","fps100715_t2.wav","GOBIERNO","b",28.7227963830865,"i",61.9816234023406,33.2588270192542,33.8461538461538,"A2","initial"
"1988","fps100715","fps100715_t2.wav","ORGANIZACIÓN","g",38.8983508945255,"a",63.0295887600318,24.1312378655063,33.8461538461538,"A2","medial"
"1989","fps100715","fps100715_t2.wav","TARDE","d",21.1920288988636,"e",63.0181897603711,41.8261608615076,33.8461538461538,"A2","medial"
"1990","fps100715","fps100715_t2.wav","INTRODUJERON","d",52.0779669713755,"u",60.7459328926621,8.66796592128657,33.8461538461538,"A2","medial"
"1991","fps100715","fps100715_t2.wav","DICHO","d",20.3527131356402,"i",63.381327557266,43.0286144216258,33.8461538461538,"A2","initial"
"1992","fps100715","fps100715_t2.wav","LLEGÓ","g",18.8406139698349,"o",60.1746016082345,41.3339876383996,33.8461538461538,"A2","medial"
"1993","fps100715","fps100715_t2.wav","ROMANIZADA","d",45.4184672016309,"a",61.2344196514232,15.8159524497923,33.8461538461538,"A2","medial"
"1994","fps100715","fps100715_t2.wav","DE","d",23.4846667063175,"e",58.9612868218734,35.476620115556,33.8461538461538,"A2","initial"
"1995","fps100715","fps100715_t2.wav","TODAS","d",52.7621004101198,"a",53.1713978406932,0.409297430573467,33.8461538461538,"A2","medial"
"1997","fps100715","fps100715_t2.wav","ADOPTARON","d",47.1405549747074,"o",61.1844677615781,14.0439127868707,33.8461538461538,"A2","medial"
"1998","fps100715","fps100715_t2.wav","HABITANTES","b",33.3147851700776,"i",61.7049227525924,28.3901375825148,33.8461538461538,"A2","medial"
"1999","fps100715","fps100715_t2.wav","DE","d",45.1374225013696,"e",62.8991910980561,17.7617685966865,33.8461538461538,"A2","initial"
"2000","fps100715","fps100715_t2.wav","VULGAR","b",49.8480618510017,"u",61.2194897562888,11.3714279052871,33.8461538461538,"A2","medial"
"2001","fps100715","fps100715_t2.wav","VULGAR","g",31.3735563190805,"a",56.790751079824,25.4171947607436,33.8461538461538,"A2","medial"
"2003","fps100715","fps100715_t2.wav","DEL","d",59.0430521313494,"e",58.8845291518691,-0.15852297948026,33.8461538461538,"A2","initial"
"2006","fps100715","fps100715_t2.wav","DE","d",44.385515928475,"e",62.3115966702,17.926080741725,33.8461538461538,"A2","initial"
"2008","fps100715","fps100715_t2.wav","DESCIENDE","d",25.6197893394311,"e",40.2876882066439,14.6678988672128,33.8461538461538,"A2","initial"
"2009","fps100715","fps100715_t2.wav","DESCIENDE","d",56.0611203215592,"e",62.1745122770887,6.11339195552951,33.8461538461538,"A2","initial"
"2010","fps100715","fps100715_t2.wav","DE","d",62.2718029715151,"e",62.4167096287054,0.144906657190347,33.8461538461538,"A2","initial"
"2012","fps100715","fps100715_t2.wav","TODAS","d",58.3207400942602,"a",64.1377195714659,5.81697947720573,33.8461538461538,"A2","medial"
"2014","fps100715","fps100715_t2.wav","PORTUGUÉS","g",19.4192635077133,"e",61.3229430763411,41.9036795686278,33.8461538461538,"A2","medial"
"2015","fps100715","fps100715_t2.wav","TODAS","d",59.3224880537085,"a",61.1181611529046,1.79567309919617,33.8461538461538,"A2","medial"
"2016","fps100715","fps100715_t2.wav","BASE","b",20.1237892680792,"a",59.8364304195868,39.7126411515076,33.8461538461538,"A2","initial"
"2018","fps100715","fps100715_t2.wav","DE","d",32.6945089590042,"e",59.8862020760413,27.1916931170371,33.8461538461538,"A2","initial"
"2019","fps100715","fps100715_t2.wav","GOBIERNO","g",50.4718703110788,"o",56.513253162909,6.04138285183014,33.8461538461538,"A2","initial"
"2020","fps100715","fps100715_t2.wav","GOBIERNO","b",26.0883136711189,"i",58.1335084171188,32.0451947459999,33.8461538461538,"A2","initial"
"2022","fps100715","fps100715_t2.wav","IDEA","d",29.6842050288968,"e",61.1989364298748,31.514731400978,33.8461538461538,"A2","medial"
"2023","fps100715","fps100715_t2.wav","DE","d",44.973771116932,"e",63.1821916230772,18.2084205061452,33.8461538461538,"A2","initial"
"2024","fps100715","fps100715_t2.wav","IDEALES","d",55.2167860919881,"e",55.1035196542852,-0.11326643770294,33.8461538461538,"A2","medial"
"2025","fps100715","fps100715_t2.wav","PUEDAN","d",53.7652817222014,"a",60.9372277610845,7.17194603888312,33.8461538461538,"A2","medial"
"2026","fps100715","fps100715_t2.wav","TODOS","d",43.752805923811,"o",58.9003284821016,15.1475225582907,33.8461538461538,"A2","medial"
"2028","fps100715","fps100715_t2.wav","SIGUE","g",27.9176123506119,"e",59.8991671191962,31.9815547685843,33.8461538461538,"A2","medial"
"2029","fps100715","fps100715_t2.wav","BASE","b",26.961382585285,"a",59.6811183392916,32.7197357540065,33.8461538461538,"A2","initial"
"2030","fps100715","fps100715_t2.wav","DE","d",57.7238685407344,"e",58.1397022463731,0.415833705638782,33.8461538461538,"A2","initial"
"2031","fps100715","fps100715_t2.wav","CONSIDERABAN","d",45.5351712116692,"e",61.0670597909834,15.5318885793142,33.8461538461538,"A2","medial"
"2032","fps100715","fps100715_t2.wav","CONSIDERABAN","b",51.2088024141606,"a",59.7902787116114,8.58147629745078,33.8461538461538,"A2","medial"
"2034","fps100715","fps100715_t2.wav","CONQUISTADOS","d",56.0085915089755,"o",57.0393203596329,1.03072885065738,33.8461538461538,"A2","medial"
"2035","fps100715","fps100715_t2.wav","CIUDADANOS","d",20.989984405807,"a",60.6585505782959,39.6685661724889,33.8461538461538,"A2","medial"
"2036","fps100715","fps100715_t2.wav","CIUDADANOS","d",40.9335175637617,"a",59.4432516330282,18.5097340692665,33.8461538461538,"A2","medial"
"2037","fps100715","fps100715_t2.wav","DEL","d",12.1660111497574,"e",59.7669769095626,47.6009657598051,33.8461538461538,"A2","initial"
"2038","fps100715","fps100715_t2.wav","DETERMINÓ","d",26.4381195289486,"e",57.9432791269604,31.5051595980119,33.8461538461538,"A2","initial"
"2039","fps100715","fps100715_t2.wav","DETERMINÓ","d",30.6501795818991,"e",57.2344955919436,26.5843160100446,33.8461538461538,"A2","initial"
"2040","fps100715","fps100715_t2.wav","UTILIZADO","d",38.5860533965797,"o",58.3512382495925,19.7651848530128,33.8461538461538,"A2","medial"
"2046","fps100715","fps100715_t2.wav","DESCUBIERTAS","d",38.6826425585875,"e",58.5745318814565,19.891889322869,33.8461538461538,"A2","initial"
"2047","fps100715","fps100715_t2.wav","DESCUBIERTAS","b",26.5966234088206,"i",59.317230974676,32.7206075658554,33.8461538461538,"A2","medial"
"2049","fps100715","fps100715_t2.wav","DE","d",59.2651876093749,"e",57.6948777807539,-1.57030982862103,33.8461538461538,"A2","initial"
"2050","fps100715","fps100715_t2.wav","PRODUCTOS","d",24.96641835348,"u",63.5067825409608,38.5403641874808,33.8461538461538,"A2","medial"
"2051","fps100715","fps100715_t2.wav","DE","d",20.4751017517755,"e",61.5054785765753,41.0303768247998,33.8461538461538,"A2","initial"
"2052","fps100715","fps100715_t2.wav","CONSIDERABAN","d",44.9977615643912,"e",61.2366780357599,16.2389164713687,33.8461538461538,"A2","medial"
"2053","fps100715","fps100715_t2.wav","CONSIDERABAN","b",46.1996597317035,"a",59.171137358044,12.9714776263406,33.8461538461538,"A2","medial"
"2054","fps100715","fps100715_t2.wav","IGUALES","g",21.4785683267323,"u",60.6401916566956,39.1616233299633,33.8461538461538,"A2","medial"
"2055","fps100715","fps100715_t2.wav","DE","d",32.6123061930034,"e",61.7305013752755,29.1181951822721,33.8461538461538,"A2","initial"
"2056","fsb010824","fsb010824_t1.wav","ABUELA","b",54.106027219289,"u",70.1990404358333,16.0930132165443,66.1538461538461,"B2","medial"
"2057","fsb010824","fsb010824_t1.wav","BIEN","b",37.6135342405076,"i",63.6201656683001,26.0066314277925,66.1538461538461,"B2","initial"
"2058","fsb010824","fsb010824_t1.wav","JUGADOR","g",46.2340968379726,"a",62.595916986384,16.3618201484115,66.1538461538461,"B2","medial"
"2059","fsb010824","fsb010824_t1.wav","JUGADOR","d",43.0826959937959,"o",63.0298825268224,19.9471865330266,66.1538461538461,"B2","medial"
"2060","fsb010824","fsb010824_t1.wav","DE","d",25.6270114859817,"e",61.3795045960189,35.7524931100372,66.1538461538461,"B2","initial"
"2065","fsb010824","fsb010824_t1.wav","GUSTA","g",41.9527394072183,"u",60.1490555052237,18.1963160980054,66.1538461538461,"B2","initial"
"2066","fsb010824","fsb010824_t1.wav","JUGAR","g",42.7874643626755,"a",62.1969718795616,19.4095075168861,66.1538461538461,"B2","medial"
"2068","fsb010824","fsb010824_t1.wav","ABUELO","b",47.604824813398,"u",62.1499706706399,14.5451458572419,66.1538461538461,"B2","medial"
"2070","fsb010824","fsb010824_t1.wav","DEL","d",31.4604793155429,"e",61.0043452858712,29.5438659703283,66.1538461538461,"B2","initial"
"2071","fsb010824","fsb010824_t1.wav","JUEGO","g",35.536351731517,"o",65.5480343553268,30.0116826238098,66.1538461538461,"B2","medial"
"2073","fsb010824","fsb010824_t1.wav","DOMINAR","d",45.4058477075855,"o",61.4072688553421,16.0014211477566,66.1538461538461,"B2","initial"
"2075","fsb010824","fsb010824_t1.wav","BALÓN","b",51.7876988157646,"a",62.4206263630605,10.6329275472959,66.1538461538461,"B2","initial"
"2076","fsb010824","fsb010824_t1.wav","REGALÓ","g",29.5113142143201,"a",60.2828002937944,30.7714860794743,66.1538461538461,"B2","medial"
"2077","fsb010824","fsb010824_t1.wav","SÁBADO","b",43.9639252434435,"a",63.3699622227394,19.4060369792959,66.1538461538461,"B2","medial"
"2078","fsb010824","fsb010824_t1.wav","SÁBADO","d",46.0524656749327,"o",64.0459208035979,17.9934551286652,66.1538461538461,"B2","medial"
"2079","fsb010824","fsb010824_t1.wav","DEL","d",52.674697725433,"e",60.9019282270515,8.22723050161853,66.1538461538461,"B2","initial"
"2080","fsb010824","fsb010824_t1.wav","LLEVABA","b",33.9136861853406,"a",60.8771958815695,26.9635096962289,66.1538461538461,"B2","medial"
"2081","fsb010824","fsb010824_t1.wav","LLEVABA","b",49.5946457869038,"a",61.7277396788667,12.1330938919629,66.1538461538461,"B2","medial"
"2082","fsb010824","fsb010824_t1.wav","ESTADIO","d",43.4275310339111,"i",60.6558651686266,17.2283341347155,66.1538461538461,"B2","medial"
"2083","fsb010824","fsb010824_t1.wav","DE","d",50.4317738806815,"e",61.4279334336952,10.9961595530137,66.1538461538461,"B2","initial"
"2084","fsb010824","fsb010824_t1.wav","CIUDAD","d",43.0833155260726,"a",62.6055910370286,19.522275510956,66.1538461538461,"B2","medial"
"2085","fsb010824","fsb010824_t1.wav","CIUDAD","d",20.8581190957944,"sp",46.4415290416194,25.5834099458249,66.1538461538461,"B2","final"
"2086","fsb010824","fsb010824_t1.wav","PARTIDO","d",50.9774749873331,"o",64.921291274847,13.9438162875138,66.1538461538461,"B2","medial"
"2087","fsb010824","fsb010824_t1.wav","DE","d",48.4477037634037,"e",59.2790965509763,10.8313927875726,66.1538461538461,"B2","initial"
"2088","fsb010824","fsb010824_t1.wav","CLUB","b",27.7068010207624,"sp",38.6368913643775,10.9300903436151,66.1538461538461,"B2","final"
"2089","fsb010824","fsb010824_t1.wav","AMADO","d",55.6879629511416,"o",60.3944187761698,4.70645582502817,66.1538461538461,"B2","medial"
"2090","fsb010824","fsb010824_t1.wav","DESPUÉS","d",50.2370625873144,"e",65.9548864985488,15.7178239112344,66.1538461538461,"B2","initial"
"2091","fsb010824","fsb010824_t1.wav","DE","d",24.7037414542309,"e",62.9444636287666,38.2407221745358,66.1538461538461,"B2","initial"
"2092","fsb010824","fsb010824_t1.wav","GRITAR","g",35.7747030003215,"r",54.0288942958774,18.2541912955559,66.1538461538461,"B2","initial"
"2093","fsb010824","fsb010824_t1.wav","ÍBAMOS","b",60.0964430294784,"a",63.9626292313071,3.86618620182875,66.1538461538461,"B2","medial"
"2096","fsb010824","fsb010824_t1.wav","BATIDO","b",26.7911130384333,"a",59.6651295028043,32.874016464371,66.1538461538461,"B2","initial"
"2097","fsb010824","fsb010824_t1.wav","BATIDO","d",55.4119800733842,"o",64.0480635805158,8.63608350713159,66.1538461538461,"B2","medial"
"2098","fsb010824","fsb010824_t1.wav","DE","d",46.1778890912215,"e",59.4774567808628,13.2995676896412,66.1538461538461,"B2","initial"
"2100","fsb010824","fsb010824_t1.wav","DE","d",46.7012401535375,"e",60.9685604661204,14.267320312583,66.1538461538461,"B2","initial"
"2101","fsb010824","fsb010824_t1.wav","GALLETAS","g",34.7317847150167,"a",60.5329846586875,25.8011999436708,66.1538461538461,"B2","initial"
"2102","fsb010824","fsb010824_t1.wav","GANABA","g",46.9101684247779,"a",61.0641645191282,14.1539960943503,66.1538461538461,"B2","initial"
"2103","fsb010824","fsb010824_t1.wav","GANABA","b",48.949356138609,"a",62.3317185521441,13.3823624135351,66.1538461538461,"B2","medial"
"2104","fsb010824","fsb010824_t1.wav","PERDÍA","d",21.3947064607258,"i",61.2108430674229,39.8161366066971,66.1538461538461,"B2","medial"
"2105","fsb010824","fsb010824_t1.wav","DICE","d",43.5874366583471,"i",60.1994904792847,16.6120538209377,66.1538461538461,"B2","initial"
"2106","fsb010824","fsb010824_t1.wav","JUGABA","g",28.7626538334823,"a",61.8042965777071,33.0416427442248,66.1538461538461,"B2","medial"
"2107","fsb010824","fsb010824_t1.wav","JUGABA","b",52.208667069981,"a",60.9700039037164,8.76133683373546,66.1538461538461,"B2","medial"
"2108","fsb010824","fsb010824_t1.wav","DELANTERO","d",38.6971883452996,"e",59.7071937950205,21.0100054497208,66.1538461538461,"B2","initial"
"2109","fsb010824","fsb010824_t1.wav","ANOTABA","b",46.5397980193241,"a",63.0234647807705,16.4836667614464,66.1538461538461,"B2","medial"
"2110","fsb010824","fsb010824_t1.wav","GOLES","g",61.7284125514692,"o",62.1879528335006,0.459540282031412,66.1538461538461,"B2","initial"
"2111","fsb010824","fsb010824_t1.wav","GUSTA","g",35.186951172603,"u",60.6321659779439,25.4452148053408,66.1538461538461,"B2","initial"
"2113","fsb010824","fsb010824_t1.wav","JUGABA","g",29.0934496849179,"a",62.7645078339463,33.6710581490284,66.1538461538461,"B2","medial"
"2114","fsb010824","fsb010824_t1.wav","JUGABA","b",46.9607784194626,"a",61.0673091355608,14.1065307160982,66.1538461538461,"B2","medial"
"2117","fsb010824","fsb010824_t1.wav","GUSTAN","g",37.8444333619094,"u",61.3097171993106,23.4652838374012,66.1538461538461,"B2","initial"
"2118","fsb010824","fsb010824_t1.wav","DEPORTES","d",19.9797862575619,"e",60.3586037279765,40.3788174704146,66.1538461538461,"B2","initial"
"2119","fsb010824","fsb010824_t1.wav","BOXEO","b",50.1611048162356,"o",55.4587524206715,5.29764760443589,66.1538461538461,"B2","initial"
"2120","fsb010824","fsb010824_t1.wav","ABUELO","b",56.7999610425046,"u",66.8246912480268,10.0247302055222,66.1538461538461,"B2","medial"
"2121","fsb010824","fsb010824_t1.wav","DICE","d",49.7725198494202,"i",60.4606515573363,10.6881317079161,66.1538461538461,"B2","initial"
"2122","fsb010824","fsb010824_t1.wav","ORGULLOSO","g",43.2892404711771,"u",61.2437226644466,17.9544821932695,66.1538461538461,"B2","medial"
"2123","fsb010824","fsb010824_t1.wav","DE","d",32.8598097295565,"e",60.6367707882738,27.7769610587173,66.1538461538461,"B2","initial"
"2124","fsb010824","fsb010824_t1.wav","DISFRUTEN","d",20.6677263276417,"i",60.9186502430966,40.2509239154549,66.1538461538461,"B2","initial"
"2125","fsb010824","fsb010824_t1.wav","DEPORTE","d",39.0486608560632,"e",60.7350391733616,21.6863783172984,66.1538461538461,"B2","initial"
"2126","fsb010824","fsb010824_t1.wav","DICE","d",40.3219938106606,"i",59.4656616786952,19.1436678680346,66.1538461538461,"B2","initial"
"2128","fsb010824","fsb010824_t2.wav","HABITANTES","b",40.6781091457171,"i",60.4207094076252,19.7426002619082,66.1538461538461,"B2","medial"
"2129","fsb010824","fsb010824_t2.wav","DE","d",34.1317308749778,"e",60.1374796424906,26.0057487675128,66.1538461538461,"B2","initial"
"2130","fsb010824","fsb010824_t2.wav","IBÉRICA","b",39.8227351037163,"e",62.9510296437382,23.1282945400219,66.1538461538461,"B2","medial"
"2131","fsb010824","fsb010824_t2.wav","TRIBUS","b",48.9559906527052,"u",58.6451929495566,9.68920229685136,66.1538461538461,"B2","medial"
"2133","fsb010824","fsb010824_t2.wav","DE","d",60.9108165805198,"e",62.0107847273241,1.09996814680431,66.1538461538461,"B2","initial"
"2134","fsb010824","fsb010824_t2.wav","BIEN","b",53.6397710381173,"i",59.4015059978096,5.76173495969226,66.1538461538461,"B2","initial"
"2135","fsb010824","fsb010824_t2.wav","CONOCIDO","d",53.4784473618847,"o",57.8772833598733,4.39883599798859,66.1538461538461,"B2","medial"
"2136","fsb010824","fsb010824_t2.wav","SIGLO","g",26.9954807317816,"l",60.3776320156467,33.3821512838651,66.1538461538461,"B2","medial"
"2137","fsb010824","fsb010824_t2.wav","DE","d",23.8686431223581,"e",59.89390386249,36.0252607401319,66.1538461538461,"B2","initial"
"2138","fsb010824","fsb010824_t2.wav","LLEGARON","g",34.4251368064616,"a",61.8031839260322,27.3780471195706,66.1538461538461,"B2","medial"
"2140","fsb010824","fsb010824_t2.wav","ESTABLECIERON","b",48.3199908611502,"l",61.754896655407,13.4349057942568,66.1538461538461,"B2","medial"
"2142","fsb010824","fsb010824_t2.wav","DE","d",37.3244695539901,"e",58.9884237524425,21.6639541984524,66.1538461538461,"B2","initial"
"2143","fsb010824","fsb010824_t2.wav","GOBIERNO","g",36.6867410234376,"o",58.4576462870299,21.7709052635923,66.1538461538461,"B2","initial"
"2144","fsb010824","fsb010824_t2.wav","GOBIERNO","b",39.717079631008,"i",61.565618707679,21.8485390766711,66.1538461538461,"B2","initial"
"2145","fsb010824","fsb010824_t2.wav","ORGANIZACIÓN","g",32.0383218098904,"a",58.6048537351234,26.566531925233,66.1538461538461,"B2","medial"
"2146","fsb010824","fsb010824_t2.wav","TARDE","d",56.8516161620528,"e",60.0842509805476,3.2326348184948,66.1538461538461,"B2","medial"
"2147","fsb010824","fsb010824_t2.wav","INTRODUJERON","d",41.3800973535518,"u",56.647001394974,15.2669040414221,66.1538461538461,"B2","medial"
"2148","fsb010824","fsb010824_t2.wav","DICHO","d",48.5491057761285,"i",59.7589763778681,11.2098706017395,66.1538461538461,"B2","initial"
"2149","fsb010824","fsb010824_t2.wav","LLEGÓ","g",32.0816279126323,"o",61.9290574028884,29.8474294902561,66.1538461538461,"B2","medial"
"2150","fsb010824","fsb010824_t2.wav","ROMANIZADA","d",46.2420878035768,"a",59.0779251475862,12.8358373440094,66.1538461538461,"B2","medial"
"2151","fsb010824","fsb010824_t2.wav","DE","d",34.4032303256693,"e",55.8823514981027,21.4791211724334,66.1538461538461,"B2","initial"
"2152","fsb010824","fsb010824_t2.wav","TODAS","d",36.5818260470763,"a",55.4386630170739,18.8568369699976,66.1538461538461,"B2","medial"
"2156","fsb010824","fsb010824_t2.wav","ADOPTARON","d",46.5993656435998,"o",59.6268405728647,13.0274749292649,66.1538461538461,"B2","medial"
"2157","fsb010824","fsb010824_t2.wav","HABITANTES","b",43.1511900726832,"i",58.2770116920928,15.1258216194097,66.1538461538461,"B2","medial"
"2158","fsb010824","fsb010824_t2.wav","DE","d",34.8771331472787,"e",60.7995105792358,25.9223774319571,66.1538461538461,"B2","initial"
"2159","fsb010824","fsb010824_t2.wav","VULGAR","b",49.4416469312121,"u",60.5897078023879,11.1480608711758,66.1538461538461,"B2","medial"
"2160","fsb010824","fsb010824_t2.wav","VULGAR","g",25.7483763184527,"a",61.3055294494823,35.5571531310297,66.1538461538461,"B2","medial"
"2162","fsb010824","fsb010824_t2.wav","DEL","d",34.8721951434194,"e",59.8922499171546,25.0200547737351,66.1538461538461,"B2","initial"
"2165","fsb010824","fsb010824_t2.wav","DE","d",55.9427133705145,"e",62.5049275160374,6.56221414552297,66.1538461538461,"B2","initial"
"2166","fsb010824","fsb010824_t2.wav","DESCIENDE","d",35.4443779743372,"e",60.7417987192652,25.2974207449281,66.1538461538461,"B2","initial"
"2167","fsb010824","fsb010824_t2.wav","DESCIENDE","d",45.5159508328263,"e",62.1829715828922,16.667020750066,66.1538461538461,"B2","initial"
"2168","fsb010824","fsb010824_t2.wav","DE","d",48.7290386912378,"e",60.4399858787335,11.7109471874957,66.1538461538461,"B2","initial"
"2170","fsb010824","fsb010824_t2.wav","TODAS","d",51.2537550679595,"a",61.6790233689161,10.4252683009566,66.1538461538461,"B2","medial"
"2172","fsb010824","fsb010824_t2.wav","PORTUGUÉS","g",36.6445635454289,"e",60.474235916192,23.8296723707631,66.1538461538461,"B2","medial"
